date,year,month,day,station_id,station,station_name,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,wind_mean_kmh,wind_max_kmh
2013-08-31,2013,8,31,S06,S06,Paya Lebar Meteorological Station,0.0,,33.0,27.1,8.9,27.7
2013-09-01,2013,9,1,S06,S06,Paya Lebar Meteorological Station,0.4,,30.8,25.7,8.8,33.5
2013-09-02,2013,9,2,S06,S06,Paya Lebar Meteorological Station,3.2,,32.9,24.7,9.1,31.3
2013-09-03,2013,9,3,S06,S06,Paya Lebar Meteorological Station,18.1,,30.8,23.4,6.8,25.9
2013-09-04,2013,9,4,S06,S06,Paya Lebar Meteorological Station,3.7,,30.1,23.7,8.7,37.1
2013-09-05,2013,9,5,S06,S06,Paya Lebar Meteorological Station,15.3,,27.2,23.7,8.5,27.7
2013-09-06,2013,9,6,S06,S06,Paya Lebar Meteorological Station,59.8,,28.9,22.4,9.6,27.7
2013-09-07,2013,9,7,S06,S06,Paya Lebar Meteorological Station,32.0,,28.7,22.5,8.3,27.7
2013-09-08,2013,9,8,S06,S06,Paya Lebar Meteorological Station,1.3,,31.4,23.2,9.1,27.7
2013-09-09,2013,9,9,S06,S06,Paya Lebar Meteorological Station,1.6,,30.5,24.4,10.3,29.5
2013-09-10,2013,9,10,S06,S06,Paya Lebar Meteorological Station,17.1,,28.0,23.2,7.0,37.1
2013-09-11,2013,9,11,S06,S06,Paya Lebar Meteorological Station,0.2,,31.3,25.6,5.1,14.8
2013-09-12,2013,9,12,S06,S06,Paya Lebar Meteorological Station,0.2,,31.7,26.6,10.1,35.3
2013-09-13,2013,9,13,S06,S06,Paya Lebar Meteorological Station,0.3,,31.9,27.0,10.3,38.9
2013-09-14,2013,9,14,S06,S06,Paya Lebar Meteorological Station,8.8,,31.5,27.1,11.4,38.9
2013-09-15,2013,9,15,S06,S06,Paya Lebar Meteorological Station,17.1,,27.9,23.6,8.7,40.7
2013-09-16,2013,9,16,S06,S06,Paya Lebar Meteorological Station,0.0,,31.8,25.3,8.7,24.1
2013-09-17,2013,9,17,S06,S06,Paya Lebar Meteorological Station,1.7,,30.7,25.4,8.9,31.3
2013-09-18,2013,9,18,S06,S06,Paya Lebar Meteorological Station,0.0,,31.8,26.8,11.1,31.3
2013-09-19,2013,9,19,S06,S06,Paya Lebar Meteorological Station,0.0,,32.5,27.1,13.2,38.9
2013-09-20,2013,9,20,S06,S06,Paya Lebar Meteorological Station,0.0,,32.2,27.3,15.0,31.3
2013-09-21,2013,9,21,S06,S06,Paya Lebar Meteorological Station,0.0,,32.0,27.3,16.1,37.1
2013-09-22,2013,9,22,S06,S06,Paya Lebar Meteorological Station,0.0,,32.8,27.3,15.8,35.3
2013-09-23,2013,9,23,S06,S06,Paya Lebar Meteorological Station,0.0,,33.2,27.5,13.8,29.5
2013-09-24,2013,9,24,S06,S06,Paya Lebar Meteorological Station,0.0,,33.1,27.6,15.2,38.9
2013-09-25,2013,9,25,S06,S06,Paya Lebar Meteorological Station,91.9,,30.2,22.5,8.1,48.2
2013-09-26,2013,9,26,S06,S06,Paya Lebar Meteorological Station,7.1,,30.1,23.7,8.4,50.0
2013-09-27,2013,9,27,S06,S06,Paya Lebar Meteorological Station,0.0,,31.9,26.5,10.7,27.7
2013-09-28,2013,9,28,S06,S06,Paya Lebar Meteorological Station,62.4,,33.3,22.5,8.2,33.5
2013-09-29,2013,9,29,S06,S06,Paya Lebar Meteorological Station,6.9,,32.5,23.3,9.3,44.3
2013-09-30,2013,9,30,S06,S06,Paya Lebar Meteorological Station,0.1,,30.2,25.4,11.1,29.5
2013-10-01,2013,10,1,S06,S06,Paya Lebar Meteorological Station,0.8,,32.7,24.2,11.8,33.5
2013-10-02,2013,10,2,S06,S06,Paya Lebar Meteorological Station,2.3,,29.0,24.3,9.7,37.1
2013-10-03,2013,10,3,S06,S06,Paya Lebar Meteorological Station,0.0,,31.9,26.0,7.8,25.9
2013-10-04,2013,10,4,S06,S06,Paya Lebar Meteorological Station,5.2,,32.2,23.7,12.6,31.3
2013-10-05,2013,10,5,S06,S06,Paya Lebar Meteorological Station,4.9,,33.0,23.2,11.4,35.3
2013-10-06,2013,10,6,S06,S06,Paya Lebar Meteorological Station,0.0,,33.0,23.6,12.8,55.4
2013-10-07,2013,10,7,S06,S06,Paya Lebar Meteorological Station,0.0,,34.0,24.6,10.3,29.5
2013-10-08,2013,10,8,S06,S06,Paya Lebar Meteorological Station,41.3,,34.3,22.4,11.7,31.3
2013-10-09,2013,10,9,S06,S06,Paya Lebar Meteorological Station,0.0,,32.6,24.0,8.4,27.7
2013-10-10,2013,10,10,S06,S06,Paya Lebar Meteorological Station,1.3,,34.0,25.6,8.9,25.9
2013-10-11,2013,10,11,S06,S06,Paya Lebar Meteorological Station,8.5,,30.2,24.5,10.2,31.3
2013-10-12,2013,10,12,S06,S06,Paya Lebar Meteorological Station,0.0,,31.5,26.6,9.3,40.7
2013-10-13,2013,10,13,S06,S06,Paya Lebar Meteorological Station,24.6,,32.1,23.8,10.8,29.5
2013-10-14,2013,10,14,S06,S06,Paya Lebar Meteorological Station,83.0,,31.2,22.6,10.8,35.3
2013-10-15,2013,10,15,S06,S06,Paya Lebar Meteorological Station,72.1,,31.4,22.9,12.6,33.5
2013-10-16,2013,10,16,S06,S06,Paya Lebar Meteorological Station,0.0,,33.0,26.6,10.9,33.5
2013-10-17,2013,10,17,S06,S06,Paya Lebar Meteorological Station,0.0,,34.1,26.9,11.3,31.3
2013-10-18,2013,10,18,S06,S06,Paya Lebar Meteorological Station,2.4,,33.8,25.1,12.9,38.9
2013-10-19,2013,10,19,S06,S06,Paya Lebar Meteorological Station,0.0,,32.9,25.9,7.1,31.3
2013-10-20,2013,10,20,S06,S06,Paya Lebar Meteorological Station,115.0,,32.1,22.7,8.3,44.3
2013-10-21,2013,10,21,S06,S06,Paya Lebar Meteorological Station,8.7,,30.7,23.9,8.1,22.3
2013-10-22,2013,10,22,S06,S06,Paya Lebar Meteorological Station,0.0,,32.5,24.4,9.9,27.7
2013-10-23,2013,10,23,S06,S06,Paya Lebar Meteorological Station,0.0,,33.2,25.3,10.3,29.5
2013-10-24,2013,10,24,S06,S06,Paya Lebar Meteorological Station,0.0,,31.6,25.6,8.2,22.3
2013-10-25,2013,10,25,S06,S06,Paya Lebar Meteorological Station,0.0,,33.3,25.9,9.7,24.1
2013-10-26,2013,10,26,S06,S06,Paya Lebar Meteorological Station,2.3,,34.0,25.2,10.1,29.5
2013-10-27,2013,10,27,S06,S06,Paya Lebar Meteorological Station,28.9,,32.7,24.8,9.2,46.4
2013-10-28,2013,10,28,S06,S06,Paya Lebar Meteorological Station,73.2,,31.7,22.7,7.4,33.5
2013-10-29,2013,10,29,S06,S06,Paya Lebar Meteorological Station,0.8,,32.5,25.0,10.4,33.5
2013-10-30,2013,10,30,S06,S06,Paya Lebar Meteorological Station,0.0,,31.9,25.3,8.5,27.7
2013-10-31,2013,10,31,S06,S06,Paya Lebar Meteorological Station,0.0,,33.1,25.6,8.0,25.9
2013-11-01,2013,11,1,S06,S06,Paya Lebar Meteorological Station,4.7,,32.0,25.5,7.2,31.3
2013-11-02,2013,11,2,S06,S06,Paya Lebar Meteorological Station,23.0,,31.7,25.0,5.6,24.1
2013-11-03,2013,11,3,S06,S06,Paya Lebar Meteorological Station,0.1,,33.1,25.2,6.5,25.9
2013-11-04,2013,11,4,S06,S06,Paya Lebar Meteorological Station,19.1,,33.0,25.0,8.8,31.3
2013-11-05,2013,11,5,S06,S06,Paya Lebar Meteorological Station,61.3,,33.8,23.3,11.0,44.3
2013-11-06,2013,11,6,S06,S06,Paya Lebar Meteorological Station,0.0,,32.2,23.9,8.2,27.7
2013-11-07,2013,11,7,S06,S06,Paya Lebar Meteorological Station,0.0,,33.6,25.8,8.7,27.7
2013-11-08,2013,11,8,S06,S06,Paya Lebar Meteorological Station,0.5,,33.4,25.2,7.5,25.9
2013-11-09,2013,11,9,S06,S06,Paya Lebar Meteorological Station,21.4,,31.4,24.5,4.1,18.4
2013-11-10,2013,11,10,S06,S06,Paya Lebar Meteorological Station,2.8,,31.1,24.9,5.4,27.7
2013-11-11,2013,11,11,S06,S06,Paya Lebar Meteorological Station,7.7,,32.3,23.3,7.2,27.7
2013-11-12,2013,11,12,S06,S06,Paya Lebar Meteorological Station,4.1,,28.6,23.3,4.1,37.1
2013-11-13,2013,11,13,S06,S06,Paya Lebar Meteorological Station,88.9,,34.0,23.2,7.5,20.5
2013-11-14,2013,11,14,S06,S06,Paya Lebar Meteorological Station,0.9,,30.1,23.4,6.4,24.1
2013-11-15,2013,11,15,S06,S06,Paya Lebar Meteorological Station,11.7,,31.5,25.0,8.7,27.7
2013-11-16,2013,11,16,S06,S06,Paya Lebar Meteorological Station,6.2,,32.7,25.4,9.0,48.2
2013-11-17,2013,11,17,S06,S06,Paya Lebar Meteorological Station,0.2,,28.4,25.2,8.2,24.1
2013-11-18,2013,11,18,S06,S06,Paya Lebar Meteorological Station,0.0,,32.0,25.6,11.3,40.7
2013-11-19,2013,11,19,S06,S06,Paya Lebar Meteorological Station,0.4,,32.8,24.4,7.1,42.5
2013-11-20,2013,11,20,S06,S06,Paya Lebar Meteorological Station,1.8,,32.0,24.9,9.7,33.5
2013-11-21,2013,11,21,S06,S06,Paya Lebar Meteorological Station,0.0,,34.0,25.4,10.0,33.5
2013-11-22,2013,11,22,S06,S06,Paya Lebar Meteorological Station,36.2,,32.0,23.2,5.7,20.5
2013-11-23,2013,11,23,S06,S06,Paya Lebar Meteorological Station,0.6,,31.8,23.4,4.8,48.2
2013-11-24,2013,11,24,S06,S06,Paya Lebar Meteorological Station,15.0,,32.4,25.8,6.7,50.0
2013-11-25,2013,11,25,S06,S06,Paya Lebar Meteorological Station,7.1,,32.5,24.5,8.6,42.5
2013-11-26,2013,11,26,S06,S06,Paya Lebar Meteorological Station,11.7,,32.3,25.1,7.3,40.7
2013-11-27,2013,11,27,S06,S06,Paya Lebar Meteorological Station,9.1,,33.9,24.7,7.9,37.1
2013-11-28,2013,11,28,S06,S06,Paya Lebar Meteorological Station,15.2,,32.2,25.0,5.9,27.7
2013-11-29,2013,11,29,S06,S06,Paya Lebar Meteorological Station,2.5,,32.9,25.6,6.9,25.9
2013-11-30,2013,11,30,S06,S06,Paya Lebar Meteorological Station,8.7,,32.3,25.3,9.8,31.3
2013-12-01,2013,12,1,S06,S06,Paya Lebar Meteorological Station,15.8,,29.7,24.7,11.4,27.7
2013-12-02,2013,12,2,S06,S06,Paya Lebar Meteorological Station,9.8,,25.9,23.7,7.5,22.3
2013-12-03,2013,12,3,S06,S06,Paya Lebar Meteorological Station,49.4,,30.9,23.4,6.6,22.3
2013-12-04,2013,12,4,S06,S06,Paya Lebar Meteorological Station,0.2,,28.7,23.8,8.4,29.5
2013-12-05,2013,12,5,S06,S06,Paya Lebar Meteorological Station,18.1,,31.0,24.8,8.7,25.9
2013-12-06,2013,12,6,S06,S06,Paya Lebar Meteorological Station,36.3,,30.0,23.0,5.3,42.5
2013-12-07,2013,12,7,S06,S06,Paya Lebar Meteorological Station,0.0,,32.5,23.7,7.5,22.3
2013-12-08,2013,12,8,S06,S06,Paya Lebar Meteorological Station,28.9,,30.0,23.6,9.3,25.9
2013-12-09,2013,12,9,S06,S06,Paya Lebar Meteorological Station,0.0,,31.1,24.4,6.7,22.3
2013-12-10,2013,12,10,S06,S06,Paya Lebar Meteorological Station,14.2,,32.5,25.0,6.2,31.3
2013-12-11,2013,12,11,S06,S06,Paya Lebar Meteorological Station,6.6,,32.7,25.2,8.8,31.3
2013-12-12,2013,12,12,S06,S06,Paya Lebar Meteorological Station,16.3,,30.8,25.1,10.3,40.7
2013-12-13,2013,12,13,S06,S06,Paya Lebar Meteorological Station,0.1,,33.0,25.6,12.7,27.7
2013-12-14,2013,12,14,S06,S06,Paya Lebar Meteorological Station,31.0,,33.3,23.6,8.8,33.5
2013-12-15,2013,12,15,S06,S06,Paya Lebar Meteorological Station,42.3,,32.4,23.1,9.0,37.1
2013-12-16,2013,12,16,S06,S06,Paya Lebar Meteorological Station,0.0,,35.0,25.3,9.1,40.7
2013-12-17,2013,12,17,S06,S06,Paya Lebar Meteorological Station,0.0,,33.5,25.4,8.5,25.9
2013-12-18,2013,12,18,S06,S06,Paya Lebar Meteorological Station,91.5,,34.0,22.0,9.7,33.5
2013-12-19,2013,12,19,S06,S06,Paya Lebar Meteorological Station,0.2,,29.8,23.5,12.5,33.5
2013-12-20,2013,12,20,S06,S06,Paya Lebar Meteorological Station,6.1,,28.8,23.7,8.9,33.5
2013-12-21,2013,12,21,S06,S06,Paya Lebar Meteorological Station,0.0,,30.7,24.3,16.5,35.3
2013-12-22,2013,12,22,S06,S06,Paya Lebar Meteorological Station,0.3,,31.7,24.5,16.9,40.7
2013-12-23,2013,12,23,S06,S06,Paya Lebar Meteorological Station,1.0,,28.2,24.3,18.0,37.1
2013-12-24,2013,12,24,S06,S06,Paya Lebar Meteorological Station,0.0,,30.5,25.9,18.4,46.4
2013-12-25,2013,12,25,S06,S06,Paya Lebar Meteorological Station,0.0,,31.1,25.3,15.9,40.7
2013-12-26,2013,12,26,S06,S06,Paya Lebar Meteorological Station,12.3,,31.0,24.5,13.9,31.3
2013-12-27,2013,12,27,S06,S06,Paya Lebar Meteorological Station,0.7,,30.2,24.8,17.9,38.9
2013-12-28,2013,12,28,S06,S06,Paya Lebar Meteorological Station,1.4,,30.5,25.0,18.4,42.5
2013-12-29,2013,12,29,S06,S06,Paya Lebar Meteorological Station,0.2,,29.2,24.8,15.4,35.3
2013-12-30,2013,12,30,S06,S06,Paya Lebar Meteorological Station,0.2,,30.4,25.1,17.5,37.1
2013-12-31,2013,12,31,S06,S06,Paya Lebar Meteorological Station,2.0,,28.4,25.0,15.3,38.9
2014-01-01,2014,1,1,S06,S06,Paya Lebar Meteorological Station,0.0,,29.5,24.8,15.8,35.3
2014-01-02,2014,1,2,S06,S06,Paya Lebar Meteorological Station,0.0,,31.7,25.0,16.5,37.1
2014-01-03,2014,1,3,S06,S06,Paya Lebar Meteorological Station,2.2,,31.1,25.1,14.9,33.5
2014-01-04,2014,1,4,S06,S06,Paya Lebar Meteorological Station,0.6,,32.3,23.7,8.9,35.3
2014-01-05,2014,1,5,S06,S06,Paya Lebar Meteorological Station,10.5,,27.0,23.8,11.9,33.5
2014-01-06,2014,1,6,S06,S06,Paya Lebar Meteorological Station,31.2,,27.1,24.2,6.3,31.3
2014-01-07,2014,1,7,S06,S06,Paya Lebar Meteorological Station,0.4,,31.4,24.9,10.4,25.9
2014-01-08,2014,1,8,S06,S06,Paya Lebar Meteorological Station,0.0,,33.0,25.0,15.9,37.1
2014-01-09,2014,1,9,S06,S06,Paya Lebar Meteorological Station,0.0,,29.8,24.7,7.4,37.1
2014-01-10,2014,1,10,S06,S06,Paya Lebar Meteorological Station,4.8,,31.4,24.6,5.8,22.3
2014-01-11,2014,1,11,S06,S06,Paya Lebar Meteorological Station,0.8,,32.6,25.0,16.8,50.0
2014-01-12,2014,1,12,S06,S06,Paya Lebar Meteorological Station,5.2,,29.5,24.9,15.4,46.4
2014-01-13,2014,1,13,S06,S06,Paya Lebar Meteorological Station,0.0,,30.6,24.2,18.9,40.7
2014-01-14,2014,1,14,S06,S06,Paya Lebar Meteorological Station,0.0,,30.3,24.3,18.5,42.5
2014-01-15,2014,1,15,S06,S06,Paya Lebar Meteorological Station,0.2,,28.4,24.0,16.7,40.7
2014-01-16,2014,1,16,S06,S06,Paya Lebar Meteorological Station,0.0,,29.2,24.1,19.6,38.9
2014-01-17,2014,1,17,S06,S06,Paya Lebar Meteorological Station,0.0,,30.5,24.1,21.6,46.4
2014-01-18,2014,1,18,S06,S06,Paya Lebar Meteorological Station,0.0,,29.8,23.8,22.0,48.2
2014-01-19,2014,1,19,S06,S06,Paya Lebar Meteorological Station,0.0,,29.3,24.0,21.3,40.7
2014-01-20,2014,1,20,S06,S06,Paya Lebar Meteorological Station,0.0,,30.5,23.7,21.7,40.7
2014-01-21,2014,1,21,S06,S06,Paya Lebar Meteorological Station,0.0,,30.3,23.5,20.9,40.7
2014-01-22,2014,1,22,S06,S06,Paya Lebar Meteorological Station,0.0,,28.8,23.6,20.0,44.3
2014-01-23,2014,1,23,S06,S06,Paya Lebar Meteorological Station,0.0,,30.0,23.9,20.2,42.5
2014-01-24,2014,1,24,S06,S06,Paya Lebar Meteorological Station,0.0,,29.2,23.3,19.2,37.1
2014-01-25,2014,1,25,S06,S06,Paya Lebar Meteorological Station,0.0,,29.6,22.8,16.3,37.1
2014-01-26,2014,1,26,S06,S06,Paya Lebar Meteorological Station,0.0,,30.0,22.7,17.0,35.3
2014-01-27,2014,1,27,S06,S06,Paya Lebar Meteorological Station,0.0,,30.2,23.7,19.4,40.7
2014-01-28,2014,1,28,S06,S06,Paya Lebar Meteorological Station,0.0,,30.8,24.0,14.7,38.9
2014-01-29,2014,1,29,S06,S06,Paya Lebar Meteorological Station,0.0,,31.0,22.8,12.2,25.9
2014-01-30,2014,1,30,S06,S06,Paya Lebar Meteorological Station,0.0,,31.3,23.2,10.4,24.1
2014-01-31,2014,1,31,S06,S06,Paya Lebar Meteorological Station,0.0,,31.0,22.1,10.8,22.3
2014-02-01,2014,2,1,S06,S06,Paya Lebar Meteorological Station,0.0,,32.4,22.3,9.8,22.3
2014-02-02,2014,2,2,S06,S06,Paya Lebar Meteorological Station,0.0,,30.6,22.8,9.3,20.5
2014-02-03,2014,2,3,S06,S06,Paya Lebar Meteorological Station,0.0,,32.0,23.2,7.1,16.6
2014-02-04,2014,2,4,S06,S06,Paya Lebar Meteorological Station,0.0,,33.4,23.2,7.0,16.6
2014-02-05,2014,2,5,S06,S06,Paya Lebar Meteorological Station,0.0,,31.6,23.4,8.3,18.4
2014-02-06,2014,2,6,S06,S06,Paya Lebar Meteorological Station,0.0,,32.5,23.4,8.5,18.4
2014-02-07,2014,2,7,S06,S06,Paya Lebar Meteorological Station,0.0,,32.1,23.8,8.0,16.6
2014-02-08,2014,2,8,S06,S06,Paya Lebar Meteorological Station,25.8,,32.1,23.9,6.5,14.8
2014-02-09,2014,2,9,S06,S06,Paya Lebar Meteorological Station,1.5,,32.6,24.4,5.0,13.0
2014-02-10,2014,2,10,S06,S06,Paya Lebar Meteorological Station,0.0,,34.0,24.6,5.9,14.8
2014-02-11,2014,2,11,S06,S06,Paya Lebar Meteorological Station,0.0,,32.5,24.4,14.4,33.5
2014-02-12,2014,2,12,S06,S06,Paya Lebar Meteorological Station,0.0,,32.9,24.5,16.7,38.9
2014-02-13,2014,2,13,S06,S06,Paya Lebar Meteorological Station,0.0,,33.6,25.2,18.2,40.7
2014-02-14,2014,2,14,S06,S06,Paya Lebar Meteorological Station,0.0,,32.0,25.0,18.4,38.9
2014-02-15,2014,2,15,S06,S06,Paya Lebar Meteorological Station,0.0,,31.9,24.8,19.2,44.3
2014-02-16,2014,2,16,S06,S06,Paya Lebar Meteorological Station,0.0,,32.2,25.0,16.2,38.9
2014-02-17,2014,2,17,S06,S06,Paya Lebar Meteorological Station,0.0,,32.0,24.9,16.5,46.4
2014-02-18,2014,2,18,S06,S06,Paya Lebar Meteorological Station,0.0,,32.7,24.8,15.1,33.5
2014-02-19,2014,2,19,S06,S06,Paya Lebar Meteorological Station,0.0,,32.8,24.7,13.3,35.3
2014-02-20,2014,2,20,S06,S06,Paya Lebar Meteorological Station,0.0,,32.6,25.1,19.7,40.7
2014-02-21,2014,2,21,S06,S06,Paya Lebar Meteorological Station,0.0,,30.7,25.0,21.1,44.3
2014-02-22,2014,2,22,S06,S06,Paya Lebar Meteorological Station,0.0,,33.0,25.0,23.9,48.2
2014-02-23,2014,2,23,S06,S06,Paya Lebar Meteorological Station,0.0,,32.3,24.2,16.8,53.6
2014-02-24,2014,2,24,S06,S06,Paya Lebar Meteorological Station,0.0,,31.9,23.9,17.7,46.4
2014-02-25,2014,2,25,S06,S06,Paya Lebar Meteorological Station,0.0,,31.7,23.9,18.0,42.5
2014-02-26,2014,2,26,S06,S06,Paya Lebar Meteorological Station,0.0,,32.0,24.2,18.2,42.5
2014-02-27,2014,2,27,S06,S06,Paya Lebar Meteorological Station,0.0,,33.0,24.4,20.3,44.3
2014-02-28,2014,2,28,S06,S06,Paya Lebar Meteorological Station,0.0,,32.7,24.8,17.9,42.5
2014-03-01,2014,3,1,S06,S06,Paya Lebar Meteorological Station,0.0,,32.3,24.8,14.7,40.7
2014-03-02,2014,3,2,S06,S06,Paya Lebar Meteorological Station,0.0,,34.1,24.6,13.4,33.5
2014-03-03,2014,3,3,S06,S06,Paya Lebar Meteorological Station,0.0,,33.3,24.8,13.3,38.9
2014-03-04,2014,3,4,S06,S06,Paya Lebar Meteorological Station,0.0,,33.9,24.0,15.2,31.3
2014-03-05,2014,3,5,S06,S06,Paya Lebar Meteorological Station,0.0,,34.0,24.2,15.5,38.9
2014-03-06,2014,3,6,S06,S06,Paya Lebar Meteorological Station,0.0,,33.1,24.3,13.0,40.7
2014-03-07,2014,3,7,S06,S06,Paya Lebar Meteorological Station,0.0,,33.0,24.4,14.6,35.3
2014-03-08,2014,3,8,S06,S06,Paya Lebar Meteorological Station,0.0,,33.2,24.1,15.3,37.1
2014-03-09,2014,3,9,S06,S06,Paya Lebar Meteorological Station,0.0,,32.9,24.2,17.0,38.9
2014-03-10,2014,3,10,S06,S06,Paya Lebar Meteorological Station,0.0,,32.2,24.7,16.7,42.5
2014-03-11,2014,3,11,S06,S06,Paya Lebar Meteorological Station,0.0,,34.0,24.7,20.7,40.7
2014-03-12,2014,3,12,S06,S06,Paya Lebar Meteorological Station,0.0,,33.8,24.8,17.7,38.9
2014-03-13,2014,3,13,S06,S06,Paya Lebar Meteorological Station,0.0,,34.0,25.2,14.6,37.1
2014-03-14,2014,3,14,S06,S06,Paya Lebar Meteorological Station,0.0,,34.5,25.9,15.4,42.5
2014-03-15,2014,3,15,S06,S06,Paya Lebar Meteorological Station,0.0,,32.7,26.1,13.5,40.7
2014-03-16,2014,3,16,S06,S06,Paya Lebar Meteorological Station,42.3,,28.5,23.9,7.5,31.3
2014-03-17,2014,3,17,S06,S06,Paya Lebar Meteorological Station,7.8,,28.8,25.0,8.5,31.3
2014-03-18,2014,3,18,S06,S06,Paya Lebar Meteorological Station,7.6,,31.6,25.2,8.3,35.3
2014-03-19,2014,3,19,S06,S06,Paya Lebar Meteorological Station,0.5,,33.3,25.7,9.4,27.7
2014-03-20,2014,3,20,S06,S06,Paya Lebar Meteorological Station,0.1,,33.8,25.7,8.5,42.5
2014-03-21,2014,3,21,S06,S06,Paya Lebar Meteorological Station,1.3,,33.0,24.6,7.8,24.1
2014-03-22,2014,3,22,S06,S06,Paya Lebar Meteorological Station,0.0,,31.9,24.8,14.1,33.5
2014-03-23,2014,3,23,S06,S06,Paya Lebar Meteorological Station,0.0,,33.5,24.8,14.6,31.3
2014-03-24,2014,3,24,S06,S06,Paya Lebar Meteorological Station,0.0,,33.5,25.1,13.8,35.3
2014-03-25,2014,3,25,S06,S06,Paya Lebar Meteorological Station,0.0,,33.6,25.5,17.9,42.5
2014-03-26,2014,3,26,S06,S06,Paya Lebar Meteorological Station,0.0,,34.5,25.9,14.8,37.1
2014-03-27,2014,3,27,S06,S06,Paya Lebar Meteorological Station,0.0,,35.0,26.0,12.3,31.3
2014-03-28,2014,3,28,S06,S06,Paya Lebar Meteorological Station,0.0,,33.1,26.3,10.0,29.5
2014-03-29,2014,3,29,S06,S06,Paya Lebar Meteorological Station,23.5,,32.5,25.8,4.8,35.3
2014-03-30,2014,3,30,S06,S06,Paya Lebar Meteorological Station,0.0,,32.6,26.0,7.3,24.1
2014-03-31,2014,3,31,S06,S06,Paya Lebar Meteorological Station,,,34.1,26.6,,
2014-04-01,2014,4,1,S06,S06,Paya Lebar Meteorological Station,0.0,,33.8,26.6,7.1,25.9
2014-04-02,2014,4,2,S06,S06,Paya Lebar Meteorological Station,0.0,,33.0,26.7,7.2,25.9
2014-04-03,2014,4,3,S06,S06,Paya Lebar Meteorological Station,0.0,,34.4,27.1,8.2,31.3
2014-04-04,2014,4,4,S06,S06,Paya Lebar Meteorological Station,62.9,,31.5,23.7,7.5,44.3
2014-04-05,2014,4,5,S06,S06,Paya Lebar Meteorological Station,17.7,,28.2,24.1,6.8,33.5
2014-04-06,2014,4,6,S06,S06,Paya Lebar Meteorological Station,0.5,,32.9,25.6,7.9,25.9
2014-04-07,2014,4,7,S06,S06,Paya Lebar Meteorological Station,0.0,,34.6,26.1,5.0,14.8
2014-04-08,2014,4,8,S06,S06,Paya Lebar Meteorological Station,0.7,,33.9,25.2,4.5,22.3
2014-04-09,2014,4,9,S06,S06,Paya Lebar Meteorological Station,1.0,,34.0,25.7,4.2,22.3
2014-04-10,2014,4,10,S06,S06,Paya Lebar Meteorological Station,0.0,,32.5,26.4,3.8,18.4
2014-04-11,2014,4,11,S06,S06,Paya Lebar Meteorological Station,18.9,,32.6,24.5,4.6,18.4
2014-04-12,2014,4,12,S06,S06,Paya Lebar Meteorological Station,5.7,,30.8,24.5,3.0,16.6
2014-04-13,2014,4,13,S06,S06,Paya Lebar Meteorological Station,0.4,,34.2,26.0,4.2,13.0
2014-04-14,2014,4,14,S06,S06,Paya Lebar Meteorological Station,14.3,,34.4,24.3,3.9,18.4
2014-04-15,2014,4,15,S06,S06,Paya Lebar Meteorological Station,0.0,,33.3,25.8,7.3,25.9
2014-04-16,2014,4,16,S06,S06,Paya Lebar Meteorological Station,12.7,,32.5,26.1,5.3,37.1
2014-04-17,2014,4,17,S06,S06,Paya Lebar Meteorological Station,39.8,,32.0,23.5,6.2,35.3
2014-04-18,2014,4,18,S06,S06,Paya Lebar Meteorological Station,31.0,,31.5,25.2,7.0,35.3
2014-04-19,2014,4,19,S06,S06,Paya Lebar Meteorological Station,0.0,,33.5,26.1,7.8,24.1
2014-04-20,2014,4,20,S06,S06,Paya Lebar Meteorological Station,0.0,,31.2,26.4,5.5,31.3
2014-04-21,2014,4,21,S06,S06,Paya Lebar Meteorological Station,5.4,,30.4,24.8,8.5,35.3
2014-04-22,2014,4,22,S06,S06,Paya Lebar Meteorological Station,35.7,,35.2,25.0,7.5,37.1
2014-04-23,2014,4,23,S06,S06,Paya Lebar Meteorological Station,2.7,,35.0,25.9,6.1,25.9
2014-04-24,2014,4,24,S06,S06,Paya Lebar Meteorological Station,13.1,,34.1,25.4,7.3,31.3
2014-04-25,2014,4,25,S06,S06,Paya Lebar Meteorological Station,0.2,,33.6,25.5,5.8,24.1
2014-04-26,2014,4,26,S06,S06,Paya Lebar Meteorological Station,0.1,,33.8,25.0,7.1,22.3
2014-04-27,2014,4,27,S06,S06,Paya Lebar Meteorological Station,0.1,,33.8,25.4,7.4,33.5
2014-04-28,2014,4,28,S06,S06,Paya Lebar Meteorological Station,0.0,,33.6,26.0,8.9,29.5
2014-04-29,2014,4,29,S06,S06,Paya Lebar Meteorological Station,7.5,,33.0,26.1,6.4,31.3
2014-04-30,2014,4,30,S06,S06,Paya Lebar Meteorological Station,34.5,,32.7,24.7,6.0,29.5
2014-05-01,2014,5,1,S06,S06,Paya Lebar Meteorological Station,2.2,,32.3,25.1,6.4,33.5
2014-05-02,2014,5,2,S06,S06,Paya Lebar Meteorological Station,0.0,,33.0,27.7,7.2,22.3
2014-05-03,2014,5,3,S06,S06,Paya Lebar Meteorological Station,0.0,,34.8,25.0,7.0,25.9
2014-05-04,2014,5,4,S06,S06,Paya Lebar Meteorological Station,3.2,,35.0,27.1,6.5,20.5
2014-05-05,2014,5,5,S06,S06,Paya Lebar Meteorological Station,8.0,,33.3,27.2,8.4,27.7
